prop_id,size_acres,size_square_feet,land_type_cd,land_soil_code,ag_use_cd,primary_use_cd
313366,.3300,14374.80,"9         ",,,11
313367,.3300,14374.80,"9         ",,,11
313368,.3300,14374.80,"9         ",,,11
313369,.3300,14374.80,"9         ",,,11
313370,.3500,15246.00,"9         ",,,11
313371,.5100,22215.60,"9         ",,,11
313372,.2900,12632.40,"9         ",,,11
313373,.2900,12632.40,"9         ",,,11
313374,.2900,12632.40,"9         ",,,11
313375,.2900,12632.40,"9         ",,,11
313376,.5400,23522.40,"9         ",,,11
313377,.4600,20037.60,"9         ",,,11
313378,.3800,16552.80,"9         ",,,11
313379,.3100,13503.60,"9         ",,,11
313380,.2700,11761.20,"9         ",,,11
313381,.2400,10454.40,"9         ",,,11
313382,.2200,9583.20,"9         ",,,11
313383,.2200,9583.20,"9         ",,,11
313384,.2400,10454.40,"9         ",,,11
313385,.2500,10890.00,"9         ",,,11
313386,.2600,11325.60,"9         ",,,11
313387,.2600,11325.60,"9         ",,,11
313388,1.0000,43560.00,"9         ",,,18
313389,1.0000,43560.00,"9         ",,,18
313390,1.0000,43560.00,"9         ",,,18
313391,1.0000,43560.00,"9         ",,,18
313392,1.0000,43560.00,"9         ",,,18
313393,1.0000,43560.00,"9         ",,,18
313394,1.0000,43560.00,"9         ",,,18
313395,1.0000,43560.00,"9         ",,,18
313396,1.0000,43560.00,"9         ",,,18
313397,1.0000,43560.00,"9         ",,,18
313398,1.0000,43560.00,"9         ",,,18
313399,1.0000,43560.00,"9         ",,,18
313400,1.0000,43560.00,"9         ",,,18
313401,1.0000,43560.00,"9         ",,,18
313402,1.0000,43560.00,"9         ",,,18
313403,1.0000,43560.00,"9         ",,,18
313404,1.0600,46173.60,"9         ",,,18
313405,1.0600,46173.60,"9         ",,,18
313406,1.0000,43560.00,"9         ",,,18
313407,1.0900,47480.40,"9         ",,,18
313408,1.0100,43995.60,"9         ",,,18
313409,1.0400,45302.40,"9         ",,,18
313410,1.0000,43560.00,"9         ",,,18
313411,1.2100,52707.60,"9         ",,,18
313412,1.0800,47044.80,"9         ",,,18
313413,1.0000,43560.00,"9         ",,,18
313414,1.0100,43995.60,"9         ",,,18
313415,1.0000,43560.00,"9         ",,,18
313416,1.0000,43560.00,"9         ",,,18
313417,1.0000,43560.00,"9         ",,,18
313418,1.0000,43560.00,"9         ",,,18
313419,1.0000,43560.00,"9         ",,,18
313420,1.0000,43560.00,"9         ",,,18
313421,1.0300,44866.80,"9         ",,,18
313422,1.0600,46173.60,"9         ",,,18
313423,1.0600,46173.60,"9         ",,,18
313424,1.0600,46173.60,"9         ",,,18
313425,1.0600,46173.60,"9         ",,,18
313426,1.0600,46173.60,"9         ",,,18
313427,1.0600,46173.60,"9         ",,,18
313428,1.0600,46173.60,"9         ",,,18
313429,1.0600,46173.60,"9         ",,,18
313430,1.0000,43560.00,"9         ",,,18
313431,1.0000,43560.00,"9         ",,,18
313432,1.2200,53143.20,"9         ",,,18
313433,1.0000,43560.00,"9         ",,,18
313434,1.0100,43995.60,"9         ",,,18
313435,1.0100,43995.60,"9         ",,,18
313436,1.0000,43560.00,"9         ",,,18
313437,1.0100,43995.60,"9         ",,,18
313438,1.0100,43995.60,"9         ",,,18
313439,1.0100,43995.60,"9         ",,,18
313440,1.0100,43995.60,"9         ",,,18
313441,1.0100,43995.60,"9         ",,,18
313442,1.0100,43995.60,"9         ",,,18
313443,1.0100,43995.60,"9         ",,,18
313444,1.0100,43995.60,"9         ",,,18
313445,1.2100,52707.60,"9         ",,,18
313446,36.6300,1595602.80,"9         ",,,11
313447,.5400,23522.40,"9         ",,,11
313448,.5400,23522.40,"9         ",,,11
313449,.5400,23522.40,"9         ",,,11
313450,.5500,23958.00,"9         ",,,11
313451,.5600,24393.60,"9         ",,,11
313452,.5700,24829.20,"9         ",,,11
313453,.5800,25264.80,"9         ",,,11
313454,.6500,28314.00,"9         ",,,11
313455,.6400,27878.40,"9         ",,,11
313456,.5700,24829.20,"9         ",,,11
313457,.5600,24393.60,"9         ",,,11
313458,.5500,23958.00,"9         ",,,11
313459,.5300,23086.80,"9         ",,,11
313460,.5700,24829.20,"9         ",,,11
313461,.3000,13068.00,"9         ",,,11
313462,.3000,13068.00,"9         ",,,11
313463,.2700,11761.20,"9         ",,,11
313464,.2700,11761.20,"9         ",,,11
313465,.2700,11761.20,"9         ",,,11
313466,.2900,12632.40,"9         ",,,11
313467,.2900,12632.40,"9         ",,,11
313468,.2700,11761.20,"9         ",,,11
313469,.2700,11761.20,"9         ",,,11
313470,.2700,11761.20,"9         ",,,11
313471,.2700,11761.20,"9         ",,,11
313472,.2700,11761.20,"9         ",,,11
313473,.2500,10890.00,"9         ",,,11
313474,.2500,10890.00,"9         ",,,11
313475,.2300,10018.80,"9         ",,,11
313476,.2500,10890.00,"9         ",,,11
313477,.2700,11761.20,"9         ",,,11
313478,.2700,11761.20,"9         ",,,11
313479,.2700,11761.20,"9         ",,,11
313480,.2700,11761.20,"9         ",,,11
313481,.2900,12632.40,"9         ",,,11
313482,.2900,12632.40,"9         ",,,11
313483,.2700,11761.20,"9         ",,,11
313484,.2700,11761.20,"9         ",,,11
313485,.2700,11761.20,"9         ",,,11
313486,.3100,13503.60,"9         ",,,11
313487,.3000,13068.00,"9         ",,,11
313488,.2800,12196.80,"9         ",,,11
313489,.2800,12196.80,"9         ",,,11
313490,.2500,10890.00,"9         ",,,11
313491,.2500,10890.00,"9         ",,,11
313492,.2500,10890.00,"9         ",,,11
313493,.2600,11325.60,"9         ",,,11
313494,.2600,11325.60,"9         ",,,11
313495,.2400,10454.40,"9         ",,,11
313496,.2400,10454.40,"9         ",,,11
313497,.2400,10454.40,"9         ",,,11
313498,.2400,10454.40,"9         ",,,11
313499,.2600,11325.60,"9         ",,,11
313500,.3000,13068.00,"9         ",,,11
313501,.3200,13939.20,"9         ",,,11
313502,.1800,7840.80,"9         ",,,11
313503,.1800,7840.80,"9         ",,,11
313504,.1800,7840.80,"9         ",,,11
313505,.1800,7840.80,"9         ",,,11
313506,.1800,7840.80,"9         ",,,11
313507,.1800,7840.80,"9         ",,,11
313508,.1800,7840.80,"9         ",,,11
313509,.2000,8712.00,"9         ",,,11
313510,.2000,8712.00,"9         ",,,11
313511,.1900,8276.40,"9         ",,,11
313512,.1900,8276.40,"9         ",,,11
313513,.1900,8276.40,"9         ",,,11
313514,.1900,8276.40,"9         ",,,11
313515,.2100,9147.60,"9         ",,,11
313516,.2000,8712.00,"9         ",,,11
313517,.2000,8712.00,"9         ",,,11
313518,.1800,7840.80,"9         ",,,11
313519,.1800,7840.80,"9         ",,,11
313520,.1800,7840.80,"9         ",,,11
313521,.1800,7840.80,"9         ",,,11
313522,.1800,7840.80,"9         ",,,11
313523,.1900,8276.40,"9         ",,,11
313524,.1900,8276.40,"9         ",,,11
313525,.1800,7840.80,"9         ",,,11
313526,.1800,7840.80,"9         ",,,11
313527,.1800,7840.80,"9         ",,,11
313528,.1800,7840.80,"9         ",,,11
313529,.1800,7840.80,"9         ",,,11
313530,.1800,7840.80,"9         ",,,11
313531,1.3900,60548.40,"9         ",,,76
313532,.1100,4791.60,"9         ",,,76
313533,.1300,5662.80,"9         ",,,76
313534,.3400,14810.40,"9         ",,,76
313535,.4200,18295.20,"9         ",,,76
313536,.6100,26571.60,"9         ",,,76
313537,.0300,1306.80,"9         ",,,76
313538,.1100,4791.60,"9         ",,,76
313539,.0700,3049.20,"9         ",,,76
313540,.1200,5227.20,"9         ",,,76
313541,.2100,9147.60,"9         ",,,76
313542,8.1800,356320.80,"9         ",,,11
313543,1.7200,74923.20,"9         ",,,76
313544,.2000,8712.00,"9         ",,,11
313545,.2000,8712.00,"9         ",,,11
313546,.2000,8712.00,"9         ",,,11
313547,.2000,8712.00,"9         ",,,11
313548,.2000,8712.00,"9         ",,,11
313549,.1900,8276.40,"9         ",,,11
313550,.1900,8276.40,"9         ",,,11
313551,.1900,8276.40,"9         ",,,11
313552,.1900,8276.40,"9         ",,,11
313553,.1900,8276.40,"9         ",,,11
313554,.2100,9147.60,"9         ",,,11
313555,.1900,8276.40,"9         ",,,11
313556,.1900,8276.40,"9         ",,,11
313557,.1900,8276.40,"9         ",,,11
313558,.2000,8712.00,"9         ",,,11
313559,.2000,8712.00,"9         ",,,11
313560,.2300,10018.80,"9         ",,,11
313561,.2000,8712.00,"9         ",,,11
313562,.2000,8712.00,"9         ",,,11
313563,.2000,8712.00,"9         ",,,11
313564,.2000,8712.00,"9         ",,,11
313565,.2000,8712.00,"9         ",,,11
313566,.2000,8712.00,"9         ",,,11
313567,.2000,8712.00,"9         ",,,11
313568,.2100,9147.60,"9         ",,,11
313569,.2500,10890.00,"9         ",,,11
313570,.2500,10890.00,"9         ",,,11
313571,.2000,8712.00,"9         ",,,11
313572,.2000,8712.00,"9         ",,,11
313573,.2400,10454.40,"9         ",,,11
313574,.2400,10454.40,"9         ",,,11
313575,.2400,10454.40,"9         ",,,11
313576,.2400,10454.40,"9         ",,,11
313577,.2500,10890.00,"9         ",,,11
313578,.2200,9583.20,"9         ",,,11
313579,.2400,10454.40,"9         ",,,11
313580,.2000,8712.00,"9         ",,,11
313581,.2500,10890.00,"9         ",,,11
313582,.2600,11325.60,"9         ",,,11
313583,.0500,2178.00,"9         ",,,11
313584,.3900,16988.40,"9         ",,,11
313585,.8200,35719.20,"9         ",,,11
313586,25.6400,1116878.40,"9         ",,,11
313587,119.9225,5223824.10,"9         ",,,18
313588,54.6712,2381477.47,"9         ",,,18
313600,2.5770,112254.12,"11        ",,,28
313601,28.9960,1263065.76,"11        ",,,28
313602,.2569,11190.56,"11        ",,,28
313603,.0544,2369.66,"9         ",,,14
313604,.0276,1202.26,"9         ",,,14
313605,.0276,1202.26,"9         ",,,14
313606,.0276,1202.26,"9         ",,,14
313607,.0276,1202.26,"9         ",,,14
313608,168.4600,7338117.60,"4         ",,,91
313609,24.7300,1077238.80,"9         ","Base rate per Acre or Hectacre          ",,91
313709,1.4200,61855.20,"11        ",,,79
313710,.6000,26136.00,"11        ",,,91
313711,.6000,26136.00,"11        ",,,79
313712,6.9500,302742.00,"9         ",,,18
313713,6.5000,283140.00,"9         ",,,18
313714,6.3000,274428.00,"9         ",,,18
313715,6.3900,278348.40,"9         ",,,91
313716,8.4100,366339.60,"9         ",,,91
313717,20.0700,874249.20,"9         ",,,18
313718,3.2700,142441.20,"9         ",,,91
313719,21.8900,953528.40,"9         ",,,91
313720,.2424,10558.94,"9         ",,,12
313721,.2584,11255.90,"9         ",,,12
313722,.3756,16361.14,"9         ",,,11
313723,.2823,12296.99,"9         ",,,11
313724,.3127,13621.21,"11        ",,,72
313725,1.3490,58762.44,"11        ",,,72
313726,1.5100,65775.60,"9         ",,,18
313727,1.5100,65775.60,"9         ",,,18
313728,.5363,23361.23,"9         ",None,,11
313734,1.0000,43560.00,"9         ","Rural Homesite                          ",,83
313734,8.5000,370260.00,"41        ","Irrigated Pasture #2                    ","AG   ",83
313736,1.4198,61846.49,"9         ",None,,18
313749,2.2100,96267.60,"9         ",,,11
313750,.4400,19166.40,"9         ",,,11
313751,.2800,12196.80,"9         ",,,11
313752,.3300,14374.80,"9         ",,,11
313753,.3900,16988.40,"9         ",,,11
313754,.4800,20908.80,"9         ",,,11
313755,.5500,23958.00,"9         ",,,11
313756,.7700,33541.20,"9         ",,,11
313758,.2900,12632.40,"9         ",,,11
313759,.2300,10018.80,"9         ",,,11
313760,.2300,10018.80,"9         ",,,11
313761,.2300,10018.80,"9         ",,,11
313762,.2300,10018.80,"9         ",,,11
313763,.2300,10018.80,"9         ",,,11
313764,.2300,10018.80,"9         ",,,11
313765,.2900,12632.40,"9         ",,,11
313767,.2400,10454.40,"9         ",,,11
313768,.2400,10454.40,"9         ",,,11
313769,.2400,10454.40,"9         ",,,11
313770,.2400,10454.40,"9         ",,,11
313771,.2500,10890.00,"9         ",,,11
313772,.2500,10890.00,"9         ",,,11
313773,.2500,10890.00,"9         ",,,11
313774,.2500,10890.00,"9         ",,,11
313775,.2600,11325.60,"9         ",,,11
313776,.2800,12196.80,"9         ",,,11
313777,.2800,12196.80,"9         ",,,11
313778,.2800,12196.80,"9         ",,,11
313779,.2800,12196.80,"9         ",,,11
313780,.2300,10018.80,"9         ",,,11
313781,.2300,10018.80,"9         ",,,11
313782,.2300,10018.80,"9         ",,,11
313783,.2300,10018.80,"9         ",,,11
313784,.2400,10454.40,"9         ",,,11
313785,.2800,12196.80,"9         ",,,11
313786,.2800,12196.80,"9         ",,,11
313787,.2800,12196.80,"9         ",,,11
313788,.2800,12196.80,"9         ",,,11
313789,.2500,10890.00,"9         ",,,11
313790,.2400,10454.40,"9         ",,,11
313791,.2500,10890.00,"9         ",,,11
313792,.2300,10018.80,"9         ",,,11
313793,.2600,11325.60,"9         ",,,11
313794,.2400,10454.40,"9         ",,,11
313795,.2600,11325.60,"9         ",,,11
313796,.2600,11325.60,"9         ",,,11
313797,.2600,11325.60,"9         ",,,11
313798,.2600,11325.60,"9         ",,,11
313799,.2600,11325.60,"9         ",,,11
313800,.3100,13503.60,"9         ",,,11
313801,.3100,13503.60,"9         ",,,11
313802,.3100,13503.60,"9         ",,,11
313803,1.2100,52707.60,"9         ",,,11
313804,1.2500,54450.00,"9         ",,,18
313805,1.0200,44431.20,"9         ",,,18
313806,1.0200,44431.20,"9         ",,,11
313807,1.0200,44431.20,"9         ",,,18
313808,1.0200,44431.20,"9         ",,,11
313809,1.0200,44431.20,"9         ",,,18
313810,1.0300,44866.80,"9         ",,,18
313811,1.0200,44431.20,"9         ",,,18
313812,1.0300,44866.80,"9         ",,,18
313813,1.0200,44431.20,"9         ",,,18
313814,1.0200,44431.20,"9         ",,,18
313815,1.0200,44431.20,"9         ",,,18
313816,1.0300,44866.80,"9         ",,,18
313817,1.0200,44431.20,"9         ",,,11
313818,1.0200,44431.20,"9         ",,,11
313819,1.0200,44431.20,"9         ",,,18
313820,1.0200,44431.20,"9         ",,,18
313821,1.0200,44431.20,"9         ",,,18
313822,1.0200,44431.20,"9         ",,,18
313823,1.0000,43560.00,"9         ",,,11
313824,1.0800,47044.80,"9         ",,,11
313825,1.0800,47044.80,"9         ",,,11
313826,1.0800,47044.80,"9         ",,,18
313827,1.0800,47044.80,"9         ",,,18
313828,1.1100,48351.60,"9         ",,,11
313829,1.0200,44431.20,"9         ",,,11
313830,1.1000,47916.00,"9         ",,,18
313831,1.0800,47044.80,"9         ",,,11
313832,1.0800,47044.80,"9         ",,,18
313833,1.0900,47480.40,"9         ",,,18
313834,1.0600,46173.60,"9         ",,,18
313835,1.0000,43560.00,"9         ",,,11
313837,.2800,12196.80,"9         ",,,11
313838,.2800,12196.80,"9         ",,,11
313839,.2800,12196.80,"9         ",,,11
313840,.2700,11761.20,"9         ",,,11
313841,.2700,11761.20,"9         ",,,11
313842,.2900,12632.40,"9         ",,,11
313843,.3100,13503.60,"9         ",,,11
313844,.2600,11325.60,"9         ",,,11
313845,.2500,10890.00,"9         ",,,11
313846,.2700,11761.20,"9         ",,,11
313847,.2900,12632.40,"9         ",,,11
313848,.2900,12632.40,"9         ",,,11
313849,.2500,10890.00,"9         ",,,11
313850,.2700,11761.20,"9         ",,,11
313851,.2500,10890.00,"9         ",,,11
313852,.3300,14374.80,"9         ",,,11
313853,.2900,12632.40,"9         ",,,11
313854,.2400,10454.40,"9         ",,,11
313855,.2400,10454.40,"9         ",,,11
313856,.2500,10890.00,"9         ",,,11
313857,.4400,19166.40,"9         ",,,11
313858,.8900,38768.40,"9         ",,,11
313859,.2500,10890.00,"9         ",,,11
313860,.2200,9583.20,"9         ",,,11
313861,.2800,12196.80,"9         ",,,11
313862,.3300,14374.80,"9         ",,,11
313863,.3600,15681.60,"9         ",,,11
313864,.5000,21780.00,"9         ",,,11
313865,.4200,18295.20,"9         ",,,11
313866,.4000,17424.00,"9         ",,,11
313867,.3900,16988.40,"9         ",,,11
313868,.4100,17859.60,"9         ",,,11
313869,.3000,13068.00,"9         ",,,11
313870,.3600,15681.60,"9         ",,,11
313871,.4774,20795.54,"9         ",,,11
313872,.1727,7522.81,"9         ",,,11
313875,9.4700,412513.20,"9         ",,,18
313876,5.2400,228254.40,"9         ",,,18
313877,5.6400,245678.40,"9         ",,,18
313878,10.1800,443440.80,"9         ",,,81
313879,17.8800,778852.80,"9         ",,,81
313885,5.0000,217800.00,"9         ",,,18
313886,5.0400,219542.40,"9         ",,,18
313888,8.5800,373744.80,"9         ",,,18
313889,5.0200,218671.20,"9         ",,,18
313890,5.0300,219106.80,"9         ",,,18
313891,.4600,20037.60,"9         ",,,11
313892,.4200,18295.20,"9         ",,,11
313893,.4500,19602.00,"9         ",,,11
313894,.4500,19602.00,"9         ",,,11
313895,.4500,19602.00,"9         ",,,11
313896,.4400,19166.40,"9         ",,,11
313897,.4800,20908.80,"9         ",,,11
313898,.5900,25700.40,"9         ",,,11
313899,.4900,21344.40,"9         ",,,11
313900,.4500,19602.00,"9         ",,,11
313901,.4600,20037.60,"9         ",,,11
313902,.4700,20473.20,"9         ",,,11
313903,.4700,20473.20,"9         ",,,11
313904,.5200,22651.20,"9         ",,,11
313905,.6000,26136.00,"9         ",,,11
313906,.3900,16988.40,"9         ",,,11
313907,.3900,16988.40,"9         ",,,11
313908,.4000,17424.00,"9         ",,,11
313909,.4600,20037.60,"9         ",,,11
313910,.3600,15681.60,"9         ",,,11
313911,.5100,22215.60,"9         ",,,11
313912,.3800,16552.80,"9         ",,,11
313913,.4100,17859.60,"9         ",,,11
313914,.4300,18730.80,"9         ",,,11
313915,.3900,16988.40,"9         ",,,11
313916,.4300,18730.80,"9         ",,,11
313917,.4600,20037.60,"9         ",,,11
313918,.4200,18295.20,"9         ",,,11
313919,.5700,24829.20,"9         ",,,11
313920,.4300,18730.80,"9         ",,,11
313921,.4100,17859.60,"9         ",,,11
313922,.4100,17859.60,"9         ",,,11
313923,.3700,16117.20,"9         ",,,11
313924,.4300,18730.80,"9         ",,,11
313925,.4300,18730.80,"9         ",,,11
313926,.4300,18730.80,"9         ",,,11
313927,.4200,18295.20,"9         ",,,11
313928,.5100,22215.60,"9         ",,,11
313929,.4300,18730.80,"9         ",,,11
313930,.4000,17424.00,"9         ",,,11
313931,.5300,23086.80,"9         ",,,11
313932,.4500,19602.00,"9         ",,,11
313933,.2700,11761.20,"9         ",,,11
313934,.7200,31363.20,"9         ",,,11
313935,.5400,23522.40,"9         ",,,11
313936,1.3500,58806.00,"9         ",,,18
313937,.8700,37897.20,"9         ",,,18
313940,5.1200,223027.20,"9         ",,,18
313941,5.0700,220849.20,"9         ",,,18
313942,.2600,11325.60,"9         ",,,11
313943,.1500,6534.00,"9         ",,,14
313944,.1500,6534.00,"9         ",,,14
313945,.1500,6534.00,"9         ",,,14
313946,.1500,6534.00,"9         ",,,14
313947,.1500,6534.00,"9         ",,,14
313948,.1500,6534.00,"9         ",,,14
313949,.1500,6534.00,"9         ",,,14
313950,.1500,6534.00,"9         ",,,14
313951,.1800,7840.80,"9         ",,,14
313952,.1700,7405.20,"9         ",,,11
313953,.1800,7840.80,"9         ",,,14
313954,.3400,14810.40,"9         ",,,11
